fecha	cols	rows	min_gain_to_split	max_depth	max_bin	seed	extra_trees	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	bagging_fraction	num_iterations	ganancia	iteracion_bayesiana
20251129 095540	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0339596709164723	0.873742487230374	125	199	0.306815203043239	0.12695884188742	0.693570962153311	8024	106.002168371335	109
20251129 095636	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.105473008229362	0.630911427238063	1500	35	2.96895670791857	7.54510563945895	0.724242388146442	2100	63.7210471708694	110
20251129 095822	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0564893368091542	0.504640985312354	283	7	0.0110618794598699	9.24822852264895	0.917470013456948	2874	54.3416690281114	111
20251129 100049	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.12490051786732	0.829122163165599	1148	40	0.000352327080839852	4.13817934409304	0.96266762117761	5534	72.0235058897466	112
20251129 100154	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0622148048972978	0.464494746036368	1491	39	4.90614600417004	0.189564771390123	0.660150344875721	5150	62.8946612681045	113
20251129 100414	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.192938661053874	0.824252305134078	51	104	0.0321305031027707	0.0168664881488728	0.896022801332039	9108	69.9510950808478	114
20251129 101740	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0174101207216394	0.309079158629337	24	107	0.161475291715553	5.16352105895373	0.736856531218075	99997	69.7043011270221	115
20251129 101851	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0452291960857889	0.523194963543611	1447	7	0.000304857687773215	8.9951302218794	0.890901756859735	932	56.6136555714649	116
20251129 102917	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0352931819522545	0.896230345901471	1378	103	4.60415994317085	0.0225085104077224	0.676638661292535	32597	61.3394749125379	117
20251129 105135	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.139875804234672	0.73240753713116	1468	102	0.391583760220628	0.0373275950457482	0.602173447286903	21125	62.6845260254188	118
20251129 105232	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0531124634400827	0.573654599514857	1244	6	0.00271915163501098	8.35870117463197	0.752238581113957	520	52.7623598615851	119
20251129 110013	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0533750143570913	0.353711925116471	1498	100	2.92195888222857	0.0699676976743928	0.622353308441059	50026	63.7797553789314	120
20251129 110759	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0649842766179239	0.825998724952233	904	103	2.28769553519584	0.118974433517445	0.995240683838969	27360	60.8893061494722	121
20251129 111658	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0145575467516269	0.779095040211484	1347	7	0.0192790971259648	8.817377160416	0.60036731308051	8265	50.7842725878732	122
20251129 112521	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0100918750871885	0.515304478720933	1353	8	0.00601766702841989	2.90781722725943	0.608124384088085	11757	61.2306285900435	123
20251129 112548	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.150547947075824	0.300491595644558	1491	75	3.0377365049794	0.00777461233749105	0.987335253019087	2870	69.5261165373029	124
20251129 113707	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0132358201187793	0.790725174302383	1339	8	0.00932904138380453	7.29997183774511	0.687041701443186	11246	58.7448300702088	125
20251129 114716	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0650838906588348	0.754000451784622	436	102	2.9914433013351	0.0715256038968924	0.600061931161797	40184	62.1966838209761	126
20251129 115431	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0161674596164305	0.302223946769166	22	128	4.65127748697209	9.59018577956	0.999218119082546	65981	79.7640959635212	127
20251129 115447	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.193016918406325	0.309314121020016	13	104	4.45547381049818	8.84765573920159	0.600862262768268	2509	70.145701253468	128
