fecha	cols	rows	min_gain_to_split	max_depth	max_bin	seed	extra_trees	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	bagging_fraction	num_iterations	ganancia	iteracion_bayesiana
20251202 024410	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.185131996153166	0.489984773967094	1122	19	3.77477768482617	6.09280332132214	0.83718607644056	659	50.134328900281	110
20251202 024425	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.16352133288736	0.440031147265768	65	21	4.98386554338671	5.98813424594233	0.93618213015235	883	55.9141244786649	111
20251202 024509	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.192211055250115	0.30247783082292	185	64	0.00344437047996213	9.94662747678644	0.613245275741572	7344	83.6648755873401	112
20251202 024546	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.19920985668944	0.763338859344374	1318	12	0.00127733053703175	5.08968862619891	0.759992734994576	371	60.5310890575507	113
20251202 025054	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0140136104795177	0.537322847950672	544	20	0.00890130958064552	8.73231895840975	0.632351868995093	12721	52.3058365192839	114
20251202 025123	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.150103735094005	0.709442967192839	13	25	4.83824667339827	7.0497317970216	0.603769797787486	1123	68.0367372785321	115
20251202 025209	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.163769502106804	0.300203767379744	83	73	0.00180971699437211	0.0964288220931935	0.966920094308429	7938	86.7080541488136	116
20251202 025256	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0428732809177648	0.511633618020667	1424	21	4.21619206838711	0.00377326016903526	0.605872421444279	2421	53.4585889228491	117
20251202 025316	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.162385489961794	0.578020572198584	770	19	3.9205679678342	9.19492991800173	0.913323523429668	834	50.5834701057358	118
20251202 025343	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.147021142012457	0.338207032848368	33	58	4.99285439543537	1.02077704871437	0.884093728512999	3822	90.3593386025194	119
20251202 025503	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0206565391984744	0.432536233856405	1416	21	3.83710663759145	0.248232179799689	0.916148594232834	5167	53.9419607337806	120
20251202 025617	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0422066484529034	0.630297633342966	1178	13	2.57338591212918	4.75422525134985	0.635453627295573	2063	56.2438954817297	121
20251202 025845	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0108484457869324	0.300649200592082	559	19	2.10146236003848	9.99632397982878	0.667673942749862	14090	52.1675598542101	122
20251202 030330	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0277599641908744	0.300501219033249	752	87	3.86886615872249	9.5204921088861	0.606922096338471	40842	82.7265647746429	123
20251202 030353	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.195810975576218	0.313740591111866	62	130	0.00392610187522183	0.762630688279379	0.964664002257958	3488	88.2257130629962	124
20251202 030430	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199358880493086	0.539518056842248	12	147	0.0444457411894058	9.94828435359755	0.812317284058732	5377	97.084681720121	125
20251202 031038	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020871379885235	0.300558637445687	47	77	0.084290160973678	8.0953009126822	0.726442827602708	55131	89.3365987401347	126
20251202 031149	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.197244474520134	0.318856118938269	1475	96	0.0330276328692538	4.47425650796034	0.99847254014869	10636	92.3414574475417	127
20251202 032043	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0110003167813132	0.894104894717597	985	134	0.183364333017067	0.0179079408610266	0.999874211627019	42826	85.8361141635529	128
