fecha	cols	rows	min_gain_to_split	max_depth	max_bin	seed	extra_trees	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	bagging_fraction	num_iterations	ganancia	iteracion_bayesiana
20251206 051803	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0234263747328341	0.613680619136841	1495	141	0.0132436778802766	8.52363715753284	0.984778876197044	27904	85.6514389451994	110
20251206 052424	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0790167164202875	0.890482688001783	1489	85	0.123003631775052	0.107639646819845	0.600198663149808	8306	92.32383880638	111
20251206 053225	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.027847607463444	0.685900075774428	147	186	0.00936142789500522	8.38648807126259	0.970102738638424	20000	100.570363509772	112
20251206 053352	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0525750409381855	0.791954605952001	849	5	4.16572907641793	3.64857284768767	0.994383376621296	713	49.2466930515307	113
20251206 053422	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.196104572379137	0.31594425649497	63	131	0.00282475100417708	0.816259489704576	0.965961031548068	2438	86.6966645081241	114
20251206 053738	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.196061743345376	0.834851825799789	1496	132	0.0152899350814589	7.47001780201117	0.603668504090429	4764	93.6324502204426	115
20251206 053807	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.18240096111232	0.812067294485028	234	5	3.49731088959966	1.98992333754565	0.747120952057428	37	43.8349414765882	116
20251206 053857	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.177749596026762	0.773530025874386	19	18	4.90118181210398	0.0164107637215618	0.863171859752719	685	75.5105091350282	117
20251206 054005	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0733620302626229	0.845911206293549	844	5	3.89632942587767	5.66122329156293	0.925987395320892	460	54.3117092685582	118
20251206 055837	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0101189987981261	0.897640777664324	1365	142	0.992760616335882	0.0036308450773734	0.891509505204466	37331	89.4256891330666	119
20251206 060014	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.196791010603218	0.563384847568337	1496	129	4.82962115817778	3.18111989819491	0.999546259251434	3517	95.7213465713696	120
20251206 062131	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0106255085794148	0.311836151257751	16	111	0.130906026690719	6.45167776911602	0.997248461986396	99999	76.1704108094033	121
20251206 064225	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0112523221408342	0.305095375416779	86	115	0.0172240930075675	4.91528751067541	0.600104954161113	99967	84.348432828976	122
20251206 064354	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.188865765355425	0.898268737708413	65	107	0.0310873551877056	3.57978067890642	0.980622038235292	2179	81.429474209457	123
20251206 064437	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.181669683736324	0.3000216280339	26	80	0.169093060988711	3.32314127503394	0.955192604236957	3570	82.6701483795791	124
20251206 064537	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0398984531749071	0.348443762838615	1494	5	4.42307512711658	7.29950616080907	0.917571542253792	934	58.2764070844854	125
20251206 064626	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.185672465825868	0.706306245612939	1424	5	4.98660053943219	9.99971067998073	0.603554288965211	234	79.9331078390187	126
20251206 065008	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0176045737741373	0.679807435439835	1498	5	3.33489111712352	2.05227998351585	0.666123371327717	1964	46.5131852306195	127
20251206 065157	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0539325870932178	0.468380684649661	107	5	0.014374067259127	3.49622475232303	0.601614732479914	725	45.6004278830053	128
